Piece,Label SD,SD,Clave_?,Section,Isochronous.SD.Time,Clave,Bass ,Guitar,Tres,Bongo,Bell,Cajon,Conga,Trumpet,Cl_Dens,Bs_Dens,Gt_Dens,Tr_Dens,Bn_Dens,Bl_Dens,Cj_Dens,Cn_Dens,Tm_Dens
Song_2,91|15,15,N,Montuno,324.774875,,324.765918,324.789258,324.744242,,324.743226,,,,,3,4.5,3,,3,,,
Song_2,91|16,16,N,Montuno,324.9954375,,324.990549,324.986615,324.96698,,324.980289,,,,,3,5,3,,3.5,,,
Song_2,92|1,1,1,Montuno,325.216,325.215633,,325.229021,325.220515,,325.201433,,,,1.5,,4.5,3,,3.5,,,
Song_2,92|2,2,N,Montuno,325.43875,,,325.422316,,,325.42989,,,,,,5,,,3.5,,,
Song_2,92|3,3,N,Montuno,325.6615,,325.661348,325.689207,325.656577,,325.636919,,,,,2.5,4.5,3,,3.5,,,
Song_2,92|4,4,2,Montuno,325.88425,325.893985,325.868384,325.896398,325.878086,,325.854901,,,,1.5,3,4.5,3.5,,4,,,
Song_2,92|5,5,N,Montuno,326.107,,,326.111537,326.110422,,326.084421,,,,,,4.5,3.5,,4,,,
Song_2,92|6,6,N,Montuno,326.32975,,,326.305322,,,,,,,,,5,,,,,,
Song_2,92|7,7,3,Montuno,326.5525,326.545534,326.521072,326.534537,326.528598,,326.53084,,,,1.5,2.5,5,3.5,,4,,,
Song_2,92|8,8,N,Montuno,326.77525,,326.740653,326.768386,326.756858,,326.77991,,,,,3,5,3.5,,4,,,
Song_2,92|9,9,N,Montuno,326.998,,,326.972128,326.974629,,326.984614,,,,,,5,3.5,,4,,,
Song_2,92|10,10,N,Montuno,327.22075,,,327.190991,,,,,,,,,5,,,,,,
Song_2,92|11,11,4,Montuno,327.4435,327.428744,327.422419,327.423081,,,327.425039,,,,1.5,2.5,4.5,,,4,,,
Song_2,92|12,12,N,Montuno,327.66625,,327.623757,327.671146,327.622247,,,,,,,3,5,3.5,,,,,
Song_2,92|13,13,5,Montuno,327.889,327.878038,,327.889451,327.86528,,327.878455,,,,2,,5,3.5,,3,,,
Song_2,92|14,14,N,Montuno,328.11175,,,328.100108,,,,,,,,,5,,,,,,
Song_2,92|15,15,N,Montuno,328.3345,,328.283606,328.323839,328.2933,,328.320302,,,,,2.5,4.5,3,,3,,,
Song_2,92|16,16,N,Montuno,328.55725,,328.515974,328.529907,328.509351,,328.560214,,,,,3,5,3.5,,3,,,
Song_2,93|1,1,1,Montuno,328.78,,,328.771773,328.753645,,328.76956,,,,,,4.5,3.5,,3.5,,,
Song_2,93|2,2,N,Montuno,329.003375,,,328.972175,,,329.000046,,,,,,4.5,,,3,,,
Song_2,93|3,3,N,Montuno,329.22675,,329.21057,329.234934,329.198383,,329.211574,,,,,2.5,4.5,3,,3.5,,,
Song_2,93|4,4,2,Montuno,329.450125,329.43613,329.435229,329.460002,329.419411,,329.424194,,,,1,2.5,4.5,3.5,,4,,,
Song_2,93|5,5,N,Montuno,329.6735,,,329.688196,329.652896,,329.655593,,,,,,4.5,3.5,,4,,,
Song_2,93|6,6,N,Montuno,329.896875,,,329.911525,,,,,,,,,4.5,,,,,,
Song_2,93|7,7,3,Montuno,330.12025,330.123411,330.075224,330.12553,330.078621,,330.104451,,,,1,2.5,4.5,3.5,,4,,,
Song_2,93|8,8,N,Montuno,330.343625,,330.289768,330.339121,330.316517,,330.332727,,,,,2.5,4.5,3.5,,4,,,
Song_2,93|9,9,N,Montuno,330.567,,,330.573995,330.55068,,330.570293,,,,,,4.5,3.5,,4,,,
Song_2,93|10,10,N,Montuno,330.790375,,,330.776575,,,,,,,,,4.5,,,,,,
Song_2,93|11,11,4,Montuno,331.01375,331.002243,330.98718,331.014288,,,331.010032,,,,1.5,2.5,4.5,,,3.5,,,
Song_2,93|12,12,N,Montuno,331.237125,,331.193893,331.200647,331.219514,,,,,,,3,5,3,,,,,
Song_2,93|13,13,5,Montuno,331.4605,331.446934,,331.468985,331.457525,,331.473747,,,,1.5,,4.5,3,,3,,,
Song_2,93|14,14,N,Montuno,331.683875,,,331.668021,,,,,,,,,5,,,,,,
Song_2,93|15,15,N,Montuno,331.90725,,331.877718,331.913759,331.866248,,331.879778,,,,,2.5,4.5,3,,3,,,
Song_2,93|16,16,N,Montuno,332.130625,,332.12126,332.13772,332.099528,,332.114142,,,,,2.5,4.5,3,,3,,,
Song_2,94|1,1,1,Montuno,332.354,332.372974,,332.362165,332.332301,,332.339888,,,,1.5,,4.5,3,,3,,,
Song_2,94|2,2,N,Montuno,332.574375,,,332.591333,,,332.560033,,,,,,4.5,,,3.5,,,
Song_2,94|3,3,N,Montuno,332.79475,,332.749275,332.830092,332.768498,,332.774176,,,,,2.5,4.5,3,,3.5,,,
Song_2,94|4,4,2,Montuno,333.015125,333.01629,332.986543,333.034292,332.992176,,332.995353,,,,1.5,3,4.5,3.5,,4,,,
Song_2,94|5,5,N,Montuno,333.2355,,,333.246535,333.22971,,333.221046,,,,,,4.5,3.5,,4,,,
Song_2,94|6,6,N,Montuno,333.455875,,,333.460202,,,,,,,,,5,,,,,,
Song_2,94|7,7,3,Montuno,333.67625,333.670927,333.666462,333.681936,333.644794,,333.652975,,,,1.5,2.5,4.5,3.5,,4,,,
Song_2,94|8,8,N,Montuno,333.896625,,333.888175,333.878472,333.893718,,333.884062,,,,,2.5,5,3.5,,4,,,
Song_2,94|9,9,N,Montuno,334.117,,,334.106399,334.098889,,334.111648,,,,,,5,4,,4.5,,,
Song_2,94|10,10,N,Montuno,334.337375,,,334.339848,,,,,,,,,5,,,,,,
Song_2,94|11,11,4,Montuno,334.55775,334.562203,334.558177,334.547059,334.537936,,334.532221,,,,1.5,2.5,5,3.5,,4,,,
Song_2,94|12,12,N,Montuno,334.778125,,334.768811,334.767347,334.783991,,,,,,,2.5,5,3.5,,,,,
Song_2,94|13,13,5,Montuno,334.9985,335.00162,,335.004574,335.012535,,335.011168,,,,2,,5,3.5,,3,,,
Song_2,94|14,14,N,Montuno,335.218875,,,335.214258,,,,,,,,,5,,,,,,
Song_2,94|15,15,N,Montuno,335.43925,,335.391229,335.449208,335.426023,,335.424892,,,,,2.5,5,4,,3,,,
Song_2,94|16,16,N,Montuno,335.659625,,335.619339,335.677444,335.669505,,335.650357,,,,,3,5,4,,3.5,,,
Song_2,95|1,1,1,Montuno,335.88,335.900379,,335.89201,335.885906,,335.872419,,,,1.5,,4.5,4.5,,3.5,,,
Song_2,95|2,2,N,Montuno,336.10375,,,336.118179,,,336.099422,,,,,,4.5,,,3.5,,,
Song_2,95|3,3,N,Montuno,336.3275,,336.309038,336.367445,336.3239,,336.31425,,,,,2.5,4.5,4,,3.5,,,
Song_2,95|4,4,2,Montuno,336.55125,336.54035,336.53324,336.609145,336.53878,,336.53803,,,,2,3,4.5,4,,3.5,,,
Song_2,95|5,5,N,Montuno,336.775,,,336.799885,336.783722,,336.756063,,,,,,4.5,4.5,,4,,,
Song_2,95|6,6,N,Montuno,336.99875,,,337.015093,,,,,,,,,4.5,,,,,,
Song_2,95|7,7,3,Montuno,337.2225,337.208337,337.195955,337.226042,337.193153,,337.209849,,,,1.5,2.5,4.5,3.5,,4,,,
Song_2,95|8,8,N,Montuno,337.44625,,337.439261,337.463895,337.416698,,337.441781,,,,,2.5,4.5,4,,4,,,
Song_2,95|9,9,N,Montuno,337.67,,,337.672537,337.638056,,337.661813,,,,,,5,4,,4,,,
Song_2,95|10,10,N,Montuno,337.89375,,,337.867897,,,,,,,,,5,,,,,,
Song_2,95|11,11,4,Montuno,338.1175,338.116447,338.084064,338.103683,,,338.104209,,,,1.5,2.5,5,,,3.5,,,
Song_2,95|12,12,N,Montuno,338.34125,,338.306936,338.35295,338.30794,,,,,,,3,5,3.5,,,,,
Song_2,95|13,13,5,Montuno,338.565,338.559974,,338.562406,338.547332,,338.563064,,,,1.5,,5,3,,3,,,
Song_2,95|14,14,N,Montuno,338.78875,,,338.7822,,,,,,,,,5,,,,,,
Song_2,95|15,15,N,Montuno,339.0125,,338.988951,338.998492,338.997273,,338.993737,,,,,2.5,5,3,,3,,,
Song_2,95|16,16,N,Montuno,339.23625,,339.229144,339.235608,339.221299,,339.220757,,,,,2.5,4.5,3,,3,,,
Song_2,96|1,1,1,Montuno,339.46,339.460505,,339.468963,339.431864,,339.447824,,,,1.5,,4.5,3,,3,,,
Song_2,96|2,2,N,Montuno,339.68325,,,339.664548,,,339.677941,,,,,,5,,,3,,,
Song_2,96|3,3,N,Montuno,339.9065,,339.909953,339.922882,339.873764,,,,,,,2.5,4.5,3,,,,,
Song_2,96|4,4,2,Montuno,340.12975,340.117879,340.125227,340.155265,340.089959,,340.10947,,,,1.5,2.5,4.5,3.5,,3,,,
Song_2,96|5,5,N,Montuno,340.353,,,340.359896,340.324251,,340.336677,,,,,,4.5,3.5,,3.5,,,
Song_2,96|6,6,N,Montuno,340.57625,,,340.568167,,,,,,,,,4.5,,,,,,
Song_2,96|7,7,3,Montuno,340.7995,340.818845,340.775562,340.804407,340.74951,,340.775285,,,,1.5,2.5,4.5,3.5,,3.5,,,
Song_2,96|8,8,N,Montuno,341.02275,,,341.03201,,,341.007998,,,,,,4.5,,,3.5,,,
Song_2,96|9,9,N,Montuno,341.246,,,341.243581,341.210347,,341.231609,,,,,,4.5,3.5,,3.5,,,
Song_2,96|10,10,N,Montuno,341.46925,,,341.467371,,,,,,,,,5,,,,,,
Song_2,96|11,11,4,Montuno,341.6925,341.694598,341.676713,341.673879,,,341.654015,,,,1.5,2,4.5,,,3.5,,,
Song_2,96|12,12,N,Montuno,341.91575,,341.897436,341.902494,341.887053,,,,,,,2.5,5,2.5,,,,,
Song_2,96|13,13,5,Montuno,342.139,342.127424,,342.132892,342.13208,,342.131821,,,,1.5,,5,2.5,,3,,,
Song_2,96|14,14,N,Montuno,342.36225,,,342.366639,,,,,,,,,4.5,,,,,,
Song_2,96|15,15,N,Montuno,342.5855,,342.555447,342.569361,342.562221,,342.546259,,,,,2,4.5,2.5,,3,,,
Song_2,96|16,16,N,Montuno,342.80875,,342.783552,342.793137,342.801168,,342.779456,,,,,2,5,2.5,,3,,,
Song_2,97|1,1,1,Montuno,343.032,343.030519,,343.026535,342.993307,,343.005048,,,,1.5,,5,3,,3.5,,,
Song_2,97|2,2,N,Montuno,343.25325,,,343.24666,,,343.228383,,,,,,4.5,,,3.5,,,
Song_2,97|3,3,N,Montuno,343.4745,,343.454463,343.485289,343.465075,,343.450094,,,,,2.5,4.5,3,,3.5,,,
Song_2,97|4,4,2,Montuno,343.69575,343.677866,343.687356,343.691642,343.677048,,343.66541,,,,2,2.5,4.5,3.5,,3.5,,,
Song_2,97|5,5,N,Montuno,343.917,,,343.905255,343.904012,,343.887619,,,,,,4.5,3.5,,4,,,
Song_2,97|6,6,N,Montuno,344.13825,,,344.154118,,,,,,,,,4.5,,,,,,
Song_2,97|7,7,3,Montuno,344.3595,344.357152,344.330848,344.339199,344.325857,,344.351048,,,,1.5,2.5,5,3.5,,4,,,
Song_2,97|8,8,N,Montuno,344.58075,,344.5739,344.538428,344.556545,,344.583443,,,,,2.5,5,4,,4,,,
Song_2,97|9,9,N,Montuno,344.802,,,344.790246,344.77714,,344.803812,,,,,,5,4,,4,,,
Song_2,97|10,10,N,Montuno,345.02325,,,344.997418,,,,,,,,,5,,,,,,
Song_2,97|11,11,4,Montuno,345.2445,345.252278,345.23344,345.236659,,,345.236439,,,,1.5,2.5,5,,,3.5,,,
Song_2,97|12,12,N,Montuno,345.46575,,345.435149,345.46,345.454775,,,,,,,3,5,3.5,,,,,
Song_2,97|13,13,5,Montuno,345.687,345.691366,,345.691287,345.694948,,345.688597,,,,1.5,,5,3,,3,,,
Song_2,97|14,14,N,Montuno,345.90825,,,345.894398,,,,,,,,,5,,,,,,
Song_2,97|15,15,N,Montuno,346.1295,,346.090856,346.133196,346.103134,,346.11275,,,,,2.5,5,3,,3,,,
Song_2,97|16,16,N,Montuno,346.35075,,346.316341,346.352632,346.329372,,346.344602,,,,,3,4.5,3,,3.5,,,
Song_2,98|1,1,1,Montuno,346.572,346.601589,,346.589845,346.55515,,346.559288,,,,1.5,,4.5,3.5,,3.5,,,
Song_2,98|2,2,N,Montuno,346.79425,,,346.818286,,,346.777283,,,,,,4.5,,,3.5,,,
Song_2,98|3,3,N,Montuno,347.0165,,346.974644,347.049899,346.9937,,347.007155,,,,,2.5,4.5,3,,3.5,,,
Song_2,98|4,4,2,Montuno,347.23875,347.256111,347.192497,347.287599,347.218373,,347.232728,,,,1.5,3,4.5,3.5,,4,,,
Song_2,98|5,5,N,Montuno,347.461,,,347.475762,347.446872,,347.45812,,,,,,4.5,4,,4,,,
Song_2,98|6,6,N,Montuno,347.68325,,,347.718529,,,,,,,,,4.5,,,,,,
Song_2,98|7,7,3,Montuno,347.9055,347.894539,347.870937,347.900927,347.884991,,347.896174,,,,1.5,2.5,4.5,3.5,,4,,,
Song_2,98|8,8,N,Montuno,348.12775,,,348.115381,348.100964,,348.126226,,,,,,5,4,,4,,,
Song_2,98|9,9,N,Montuno,348.35,,,348.350642,348.323219,,,,,,,,5,4,,,,,
Song_2,98|10,10,N,Montuno,348.57225,,,348.582126,,,348.557311,,,,,,5,,,4,,,
Song_2,98|11,11,4,Montuno,348.7945,348.772512,,348.78643,348.786533,,348.781519,,,,1.5,,5,3.5,,3.5,,,
Song_2,98|12,12,N,Montuno,349.01675,,349.008535,349.01697,349.011934,,348.998511,,,,,2,5,3.5,,4,,,
Song_2,98|13,13,5,Montuno,349.239,349.229024,349.211939,349.237716,349.242284,,349.215122,,,,2,2,5,3.5,,4,,,
Song_2,98|14,14,N,Montuno,349.46125,,,349.416435,,,349.43347,,,,,,5,,,4,,,
Song_2,98|15,15,N,Montuno,349.6835,,,349.686403,349.62284,,349.657391,,,,,,5,3.5,,4,,,
Song_2,98|16,16,N,Montuno,349.90575,,349.864801,349.90353,349.839425,,349.884354,,,,,2.5,4.5,4,,4.5,,,
Song_2,99|1,1,1,Montuno,350.128,350.128913,350.091697,350.114404,350.1112,,350.113524,,,,1.5,2,5,3.5,,4.5,,,
Song_2,99|2,2,N,Montuno,350.3574375,,,350.301193,,,,,,,,,5,,,,,,
Song_2,99|3,3,N,Montuno,350.586875,,,350.576685,350.563927,,,,,350.56503,,,5,3.5,,,,,1.5
Song_2,99|4,4,2,Montuno,350.8163125,350.810312,,350.830617,350.819247,,350.830439,,,350.805636,1.5,,4.5,3.5,,3.5,,,2
Song_2,99|5,5,N,Montuno,351.04575,,,,350.969214,,,,,,,,,4,,,,,
Song_2,99|6,6,N,Montuno,351.2751875,,,351.24463,351.220124,,,,,351.280645,,,4,4,,,,,2.5
Song_2,99|7,7,3,Montuno,351.504625,351.530242,351.512869,351.498633,351.474463,,351.500956,,,351.508539,1.5,1.5,4,4,,2.5,,,3
Song_2,99|8,8,N,Montuno,351.7340625,,351.739406,351.715211,,,351.750417,,,,,2,4,,,2.5,,,
Song_2,99|9,9,N,Montuno,351.9635,,,,,,,,,,,,,,,,,,
Song_2,99|10,10,N,Montuno,352.1929375,,,,,,,,,,,,,,,,,,
Song_2,99|11,11,4,Montuno,352.422375,,,,,,,,,,,,,,,,,,
Song_2,99|12,12,N,Montuno,352.6518125,,,,,,,,,,,,,,,,,,
Song_2,99|13,13,5,Montuno,352.88125,,,,,,,,,,,,,,,,,,
Song_2,99|14,14,N,Montuno,353.1106875,,,,,,,,,,,,,,,,,,
Song_2,99|15,15,N,Montuno,353.340125,,,,,,,,,,,,,,,,,,
Song_2,99|16,16,N,Montuno,353.5695625,,,,,,,,,,,,,,,,,,
Song_2,100|1,1,1,Montuno,353.799,,,,,,,,,,,,,,,,,,
