Take,N,Label SD,SD,C,P,R1,R2,R1 part,R2 part,C Dens,P Dens,R1 Dens,R2 Dens,C Peak,P Peak,R1 Peak,R2 Peak
311,4,117:12:00,12,222.825734,,,,Repique,Madera,8.5,,,,0.096149,,,
311,4,117:13:00,13,222.985869,223.006784,222.950379,222.970736,Repique,Madera,8,3.5,9.5,11,0.262271,0.263315,0.060721,0.012593
311,4,117:14:00,14,223.097297,,,,Repique,Madera,8,,,,0.077331,,,
311,4,117:15:00,15,223.210096,,,,Repique,Madera,8.5,,,,0.068455,,,
311,4,117:16:00,16,223.314861,,,,Repique,Madera,8.5,,,,0.065857,,,
311,4,118:01:00,1,223.456936,223.476622,223.434743,223.457509,Repique,Madera,8,3.5,10.5,9,0.240095,0.518439,0.104436,0.003367
311,4,118:02:00,2,223.566827,,,,Repique,Madera,8,,,,0.066841,,,
311,4,118:03:00,3,223.678182,,,,Repique,Madera,8.5,,,,0.077257,,,
311,4,118:04:00,4,223.792841,223.805493,,223.805915,Repique,Madera,8,3.5,,9,0.027496,0.217328,,0.002647
311,4,118:05:00,5,223.940696,,223.90577,,Repique,Madera,8,,12.5,,0.224328,,0.119522,
311,4,118:06:00,6,224.045935,224.068805,,,Repique,Madera,8.5,3.5,,,0.055946,0.068106,,
311,4,118:07:00,7,224.155468,,,224.158844,Repique,Madera,8.5,,,9,0.077187,,,0.008827
311,4,118:08:00,8,224.267471,,,,Repique,Madera,8.5,,,,0.039639,,,
311,4,118:09:00,9,224.401215,224.416322,224.397538,,Repique,Madera,8.5,3.5,13,,0.19672,0.365664,0.059664,
311,4,118:10:00,10,224.53592,,,,Repique,Madera,8.5,,,,0.042109,,,
311,4,118:11:00,11,224.630124,224.659889,,224.631084,Repique,Madera,8.5,3.5,,7.5,0.061318,0.286173,,0.002319
311,4,118:12:00,12,224.742739,,,,Repique,Madera,8.5,,,,0.053661,,,
311,4,118:13:00,13,224.889709,224.918152,224.863521,224.896521,Repique,Madera,8.5,3.5,13.5,7.5,0.199255,0.17519,0.058415,0.003528
311,4,118:14:00,14,225.016732,,,,Repique,Madera,8.5,,,,0.042273,,,
311,4,118:15:00,15,225.116791,,,,Repique,Madera,8.5,,,,0.069592,,,
311,4,118:16:00,16,225.23247,,,,Repique,Madera,8.5,,,,0.019438,,,
311,4,119:01:00,1,225.352629,225.358073,,225.361929,Repique,Madera,8.5,3.5,,8,0.352032,0.476339,,0.014949
311,4,119:02:00,2,225.495827,,225.487557,,Repique,Madera,8.5,,13.5,,0.04508,,0.130538,
311,4,119:03:00,3,225.588776,,225.583251,,Repique,Madera,8.5,,13.5,,0.043952,,0.362894,
311,4,119:04:00,4,225.706665,225.695526,225.678167,225.69414,Repique,Madera,8.5,3.5,13,7.5,0.038212,0.275495,0.996263,0.013393
311,4,119:05:00,5,225.832905,,225.830582,,Repique,Madera,8.5,,13,,0.225693,,0.937678,
311,4,119:06:00,6,225.962766,225.964633,225.982094,,Repique,Madera,8.5,3.5,12,,0.043745,0.092423,0.778577,
311,4,119:07:00,7,226.045176,,,226.060894,Repique,Madera,9,,,8,0.048218,,,0.012092
311,4,119:08:00,8,226.191292,,226.156978,,Repique,Madera,8.5,,11,,0.069162,,0.821658,
311,4,119:09:00,9,226.317738,226.319226,226.315034,,Repique,Madera,8.5,3.5,10.5,,0.28893,0.235994,0.014374,
311,4,119:10:00,10,226.434391,,,,Repique,Madera,8.5,,,,0.066447,,,
311,4,119:11:00,11,226.533495,226.547566,226.517778,,Repique,Madera,9,3.5,10,,0.089317,0.082875,0.285982,
311,4,119:12:00,12,226.650995,,226.646225,226.6677,Repique,Madera,8.5,,10,9,0.148337,,0.820729,0.011846
311,4,119:13:00,13,226.805973,,226.784296,226.811256,Repique,Madera,8.5,,10,9.5,0.229065,,0.02895,0.432204
311,4,119:14:00,14,226.92051,,226.933918,226.929346,Repique,Madera,8.5,,9.5,9.5,0.052896,,0.013633,0.012535
311,4,119:15:00,15,227.025424,227.025326,,,Repique,Madera,8.5,3.5,,,0.065246,0.548966,,
311,4,119:16:00,16,227.138068,,227.136524,227.12073,Repique,Madera,8.5,,8.5,9.5,0.17489,,0.029345,0.011856
311,4,120:01:00,1,,227.315663,227.292068,227.279604,Repique,Madera,,4,9,10,,,,0.009528
