Take,Piece,N,Label SD,SD,J1,J2,D1,D2,J1 Dens,J2 Dens,D1 Dens,D2 Dens,Jembe 1,Jembe 2,Dundun 1,Dundun 2
Maraka_1,Maraka,3,54|5,5,,,87.913,,4.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,54|6,6,,88.011,,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,54|7,7,,88.156,,,3.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,54|8,8,,,88.294,,3,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,54|9,9,,88.387,,,2.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,54|10,10,,88.526,88.533,,2.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,54|11,11,,,,,2,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,54|12,12,88.779,88.768,88.78,,2,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|1,1,88.895,88.921,88.929,,2.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|2,2,89.07,,,,2.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|3,3,89.168,89.153,89.169,,3.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|4,4,89.281,89.281,,,3.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|5,5,89.431,,89.435,,3.5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|6,6,,89.531,,,3.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|7,7,89.64,89.676,,,4,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|8,8,89.8,,89.814,,4.5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|9,9,,89.915,,,4.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|10,10,90.031,90.037,90.039,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|11,11,,,,,5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,55|12,12,90.284,90.279,90.286,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|1,1,90.425,90.428,90.436,,6,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|2,2,,,,,6,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|3,3,,90.671,90.687,,6,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|4,4,,90.806,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|5,5,,,90.954,,5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|6,6,,91.049,,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|7,7,,91.193,,,3.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|8,8,,,91.332,,3,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|9,9,,91.43,,,2.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|10,10,,91.571,91.563,,2.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|11,11,,,,,2,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,56|12,12,91.814,91.809,91.811,,2,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|1,1,91.938,91.955,91.956,,2.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|2,2,92.106,,,,3,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|3,3,92.205,92.195,92.196,,3.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|4,4,92.318,92.327,,,3.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|5,5,,,92.47,,3,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|6,6,,92.576,,,3,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|7,7,,92.713,,,3,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|8,8,,,92.853,,3,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|9,9,,92.942,,,3,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|10,10,93.076,93.077,93.09,,3.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|11,11,93.237,,,,4,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,57|12,12,93.335,93.312,93.326,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|1,1,93.455,93.456,93.474,,5.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|2,2,,,,,5.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|3,3,93.724,93.701,93.712,,6,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|4,4,93.815,93.844,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|5,5,93.983,,93.979,,6,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|6,6,94.093,94.087,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|7,7,94.212,94.222,,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|8,8,,,94.36,,5.5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|9,9,94.46,94.462,,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|10,10,94.568,94.596,94.595,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|11,11,94.734,,,,7,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,58|12,12,94.853,94.837,94.833,,7.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|1,1,94.977,94.984,94.977,,8.5,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|2,2,,,,,8,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|3,3,95.223,95.229,95.22,,8,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|4,4,95.32,95.362,,,7.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|5,5,95.497,,95.486,,7.5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|6,6,95.623,95.591,,,8,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|7,7,95.737,95.74,,,8,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|8,8,,,95.861,,8,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|9,9,95.989,95.985,,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|10,10,96.081,96.115,96.1,,7.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|11,11,96.255,,,,7.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,59|12,12,96.374,96.334,96.347,,8,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|1,1,96.501,96.483,96.491,,8,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|2,2,,,,,8,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|3,3,96.737,96.725,96.733,,7.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|4,4,96.837,96.853,,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|5,5,97.013,,96.994,,7.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|6,6,97.123,97.089,,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|7,7,97.244,97.242,,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|8,8,,,97.387,,8,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|9,9,97.487,97.483,,,7.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|10,10,97.586,97.614,97.614,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|11,11,97.758,,,,8,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,60|12,12,97.872,97.851,97.848,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|1,1,97.995,97.997,97.992,,8.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|2,2,,,,,8,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|3,3,98.235,98.247,98.234,,7.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|4,4,98.339,98.378,,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|5,5,98.509,,98.505,,8,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|6,6,98.627,98.612,,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|7,7,98.744,98.749,,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|8,8,,,98.883,,8,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|9,9,98.96,98.996,,,8,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|10,10,99.087,99.127,99.114,,7.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|11,11,,,,,7,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,61|12,12,,99.355,99.344,,7,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|1,1,99.493,99.501,99.493,,7,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|2,2,99.63,,,,6.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|3,3,99.727,99.74,99.738,,7,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|4,4,,99.869,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|5,5,100.001,,100.008,,6,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|6,6,100.133,100.096,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|7,7,100.236,100.242,,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|8,8,,,100.398,,7,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|9,9,100.493,100.485,,,7,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|10,10,100.638,100.617,100.637,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|11,11,100.761,,,,6.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,62|12,12,100.824,100.856,100.88,,7,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|1,1,101.002,101.008,101.016,,7,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|2,2,101.15,,,,6.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|3,3,101.243,101.245,101.253,,7.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|4,4,,101.381,,,8,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|5,5,101.498,,101.514,,8,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|6,6,101.641,101.626,,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|7,7,101.735,101.767,,,8,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|8,8,,,101.879,,8,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|9,9,101.981,102.001,,,8,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|10,10,102.128,102.124,102.116,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|11,11,102.242,,,,8,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,63|12,12,102.307,102.353,102.36,,8,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|1,1,102.481,102.503,102.503,,8,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|2,2,102.635,,,,8,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|3,3,102.728,102.734,102.735,,8.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|4,4,,102.861,,,8,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|5,5,102.978,,102.992,,8.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|6,6,103.11,103.096,,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|7,7,103.216,103.243,,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|8,8,,,103.363,,8,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|9,9,103.462,103.477,,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|10,10,103.607,103.605,103.593,,8,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|11,11,103.725,,,,8.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,64|12,12,103.786,103.835,103.828,,8,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|1,1,103.961,103.978,103.972,,8.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|2,2,104.11,,,,8,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|3,3,104.19,104.214,104.214,,8.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|4,4,104.332,104.34,,,8.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|5,5,104.49,,104.476,,9,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|6,6,104.618,104.567,,,9,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|7,7,104.716,104.718,,,9.5,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|8,8,,,104.851,,9,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|9,9,104.951,104.962,,,9.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|10,10,105.086,105.098,105.086,,9.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|11,11,105.225,,,,9,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,65|12,12,,105.322,105.328,,8.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|1,1,105.472,105.465,105.477,,8.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|2,2,105.629,,,,9,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|3,3,105.721,105.706,105.716,,9,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|4,4,105.844,105.841,,,9,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|5,5,105.994,,105.988,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|6,6,,106.082,,,9,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|7,7,106.213,106.225,,,8.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|8,8,106.358,,106.353,,7.5,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|9,9,,106.458,,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|10,10,106.583,106.596,106.584,,7.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|11,11,,,,,6.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,66|12,12,106.835,106.824,106.824,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|1,1,106.965,106.974,106.973,,6.5,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|2,2,,,,,6,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|3,3,,107.21,107.212,,5.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|4,4,,107.345,,,5.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|5,5,107.487,,107.479,,5.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|6,6,,107.584,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|7,7,,107.734,,,4,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|8,8,107.862,,107.853,,4,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|9,9,,107.971,,,3.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|10,10,,108.111,108.1,,3.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|11,11,,,,,3,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,67|12,12,108.341,108.334,108.339,,3,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|1,1,108.484,108.483,108.48,,3.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|2,2,,,,,3,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|3,3,,108.716,108.731,,3,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|4,4,,108.854,,,2.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|5,5,108.993,,109.003,,2.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|6,6,,109.085,,,2.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|7,7,,109.237,,,2.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|8,8,109.367,,109.383,,3,5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|9,9,,109.471,,,2.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|10,10,,109.612,109.607,,2.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|11,11,,,,,2.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,68|12,12,109.831,109.835,109.845,,2.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|1,1,109.968,109.991,109.988,,3,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|2,2,110.117,,,,3,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|3,3,110.223,110.229,110.227,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|4,4,110.357,110.354,,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|5,5,110.481,,110.477,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|6,6,110.597,110.586,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|7,7,110.725,110.732,,,5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|8,8,110.855,,110.844,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|9,9,110.956,110.954,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|10,10,111.092,111.081,111.079,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|11,11,,,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,69|12,12,111.332,111.324,111.321,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|1,1,111.457,111.466,111.469,,6.5,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|2,2,,,,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|3,3,,111.704,111.711,,6.5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|4,4,111.851,111.83,,,6,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|5,5,111.985,,111.977,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|6,6,,112.079,,,6.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|7,7,112.218,112.22,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|8,8,112.35,,112.347,,6,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|9,9,,112.452,,,6,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|10,10,,112.589,112.577,,5.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|11,11,,,,,5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,70|12,12,112.81,112.819,112.824,,5,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|1,1,112.949,112.96,112.959,,4.5,5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|2,2,,,,,4.5,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|3,3,,113.197,113.19,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|4,4,113.334,113.33,,,4,5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|5,5,113.455,,113.453,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|6,6,,113.56,,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|7,7,113.692,113.7,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|8,8,113.843,,113.836,,4.5,5.5,3.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|9,9,,113.933,,,4.5,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|10,10,,114.061,114.062,,4,6,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|11,11,,,,,4,5.5,4,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,71|12,12,114.29,114.286,114.296,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,72|1,1,114.422,114.434,114.44,,4,6,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,72|2,2,,,,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
Maraka_1,Maraka,3,72|3,3,,114.667,114.683,,4,5.5,4.5,,Drissa Kone,Sedu Balo,Madu Jakite,
